Investment Direction,Year,International Trade Basis,FDI Area,FDI Component,FDI Industry,Value,Marker
inward,2019,BPM6,romania,total-net-fdi-international-investment-position-in-the-uk-at-end-period,petroleum-chemicals-pharmaceuticals-rubber-plastic-products,,itis-nil
inward,2019,BPM6,romania,total-net-fdi-international-investment-position-in-the-uk-at-end-period,metal-and-machinery-products,,itis-nil
inward,2019,BPM6,romania,total-net-fdi-international-investment-position-in-the-uk-at-end-period,computer-electronic-and-optical-products,,itis-nil
inward,2019,BPM6,romania,total-net-fdi-international-investment-position-in-the-uk-at-end-period,transport-equipment,,itis-nil
inward,2019,BPM6,romania,total-net-fdi-international-investment-position-in-the-uk-at-end-period,other-manufacturing,,itis-nil
inward,2019,BPM6,romania,total-net-fdi-international-investment-position-in-the-uk-at-end-period,electricity-gas-water-and-waste,,itis-nil
inward,2019,BPM6,romania,total-net-fdi-international-investment-position-in-the-uk-at-end-period,construction,,disclosive
inward,2019,BPM6,romania,total-net-fdi-international-investment-position-in-the-uk-at-end-period,retail-wholesale-trade-repair-of-motor-vehicles-motor-cycles,,disclosive
inward,2019,BPM6,romania,total-net-fdi-international-investment-position-in-the-uk-at-end-period,transportation-storage,,disclosive
inward,2019,BPM6,romania,total-net-fdi-international-investment-position-in-the-uk-at-end-period,information-and-communication,2.0,
inward,2019,BPM6,romania,total-net-fdi-international-investment-position-in-the-uk-at-end-period,financial-services,,itis-nil
inward,2019,BPM6,romania,total-net-fdi-international-investment-position-in-the-uk-at-end-period,professional-scientific-technical-services,,itis-nil
inward,2019,BPM6,romania,total-net-fdi-international-investment-position-in-the-uk-at-end-period,administrative-and-support-service-activities,,disclosive
inward,2019,BPM6,romania,total-net-fdi-international-investment-position-in-the-uk-at-end-period,other-services,,disclosive
inward,2016,BPM6,slovakia,total-net-fdi-international-investment-position-in-the-uk-at-end-period,agriculture-forest-fishing,,itis-nil
inward,2016,BPM6,slovakia,total-net-fdi-international-investment-position-in-the-uk-at-end-period,mining-quarrying,,disclosive
inward,2016,BPM6,slovakia,total-net-fdi-international-investment-position-in-the-uk-at-end-period,food-products-beverages-tobacco-products,,itis-nil
inward,2016,BPM6,slovakia,total-net-fdi-international-investment-position-in-the-uk-at-end-period,textiles-wood-activities,,itis-nil
inward,2016,BPM6,slovakia,total-net-fdi-international-investment-position-in-the-uk-at-end-period,petroleum-chemicals-pharmaceuticals-rubber-plastic-products,,itis-nil
inward,2016,BPM6,slovakia,total-net-fdi-international-investment-position-in-the-uk-at-end-period,metal-and-machinery-products,,itis-nil
inward,2016,BPM6,slovakia,total-net-fdi-international-investment-position-in-the-uk-at-end-period,computer-electronic-and-optical-products,,itis-nil
inward,2016,BPM6,slovakia,total-net-fdi-international-investment-position-in-the-uk-at-end-period,transport-equipment,,itis-nil
inward,2016,BPM6,slovakia,total-net-fdi-international-investment-position-in-the-uk-at-end-period,other-manufacturing,,disclosive
inward,2016,BPM6,slovakia,total-net-fdi-international-investment-position-in-the-uk-at-end-period,electricity-gas-water-and-waste,,itis-nil
inward,2016,BPM6,slovakia,total-net-fdi-international-investment-position-in-the-uk-at-end-period,construction,,itis-nil
inward,2016,BPM6,slovakia,total-net-fdi-international-investment-position-in-the-uk-at-end-period,retail-wholesale-trade-repair-of-motor-vehicles-motor-cycles,5.0,
inward,2016,BPM6,slovakia,total-net-fdi-international-investment-position-in-the-uk-at-end-period,transportation-storage,,itis-nil
inward,2016,BPM6,slovakia,total-net-fdi-international-investment-position-in-the-uk-at-end-period,information-and-communication,,disclosive
inward,2016,BPM6,slovakia,total-net-fdi-international-investment-position-in-the-uk-at-end-period,financial-services,,itis-nil
inward,2016,BPM6,slovakia,total-net-fdi-international-investment-position-in-the-uk-at-end-period,professional-scientific-technical-services,,disclosive
inward,2016,BPM6,slovakia,total-net-fdi-international-investment-position-in-the-uk-at-end-period,administrative-and-support-service-activities,,itis-nil
inward,2016,BPM6,slovakia,total-net-fdi-international-investment-position-in-the-uk-at-end-period,other-services,,itis-nil
inward,2017,BPM6,slovakia,total-net-fdi-international-investment-position-in-the-uk-at-end-period,agriculture-forest-fishing,,itis-nil
inward,2017,BPM6,slovakia,total-net-fdi-international-investment-position-in-the-uk-at-end-period,mining-quarrying,,itis-nil
inward,2017,BPM6,slovakia,total-net-fdi-international-investment-position-in-the-uk-at-end-period,food-products-beverages-tobacco-products,,itis-nil
inward,2017,BPM6,slovakia,total-net-fdi-international-investment-position-in-the-uk-at-end-period,textiles-wood-activities,,itis-nil
inward,2017,BPM6,slovakia,total-net-fdi-international-investment-position-in-the-uk-at-end-period,petroleum-chemicals-pharmaceuticals-rubber-plastic-products,,itis-nil
inward,2017,BPM6,slovakia,total-net-fdi-international-investment-position-in-the-uk-at-end-period,metal-and-machinery-products,,disclosive
inward,2017,BPM6,slovakia,total-net-fdi-international-investment-position-in-the-uk-at-end-period,computer-electronic-and-optical-products,,itis-nil
inward,2017,BPM6,slovakia,total-net-fdi-international-investment-position-in-the-uk-at-end-period,transport-equipment,,itis-nil
inward,2017,BPM6,slovakia,total-net-fdi-international-investment-position-in-the-uk-at-end-period,other-manufacturing,,disclosive
inward,2017,BPM6,slovakia,total-net-fdi-international-investment-position-in-the-uk-at-end-period,electricity-gas-water-and-waste,,itis-nil
inward,2017,BPM6,slovakia,total-net-fdi-international-investment-position-in-the-uk-at-end-period,construction,,itis-nil
inward,2017,BPM6,slovakia,total-net-fdi-international-investment-position-in-the-uk-at-end-period,retail-wholesale-trade-repair-of-motor-vehicles-motor-cycles,8.0,
inward,2017,BPM6,slovakia,total-net-fdi-international-investment-position-in-the-uk-at-end-period,transportation-storage,,itis-nil
inward,2017,BPM6,slovakia,total-net-fdi-international-investment-position-in-the-uk-at-end-period,information-and-communication,,disclosive
inward,2017,BPM6,slovakia,total-net-fdi-international-investment-position-in-the-uk-at-end-period,financial-services,,itis-nil
inward,2017,BPM6,slovakia,total-net-fdi-international-investment-position-in-the-uk-at-end-period,professional-scientific-technical-services,,itis-nil
inward,2017,BPM6,slovakia,total-net-fdi-international-investment-position-in-the-uk-at-end-period,administrative-and-support-service-activities,,itis-nil
inward,2017,BPM6,slovakia,total-net-fdi-international-investment-position-in-the-uk-at-end-period,other-services,,disclosive
inward,2018,BPM6,slovakia,total-net-fdi-international-investment-position-in-the-uk-at-end-period,agriculture-forest-fishing,,disclosive
inward,2018,BPM6,slovakia,total-net-fdi-international-investment-position-in-the-uk-at-end-period,mining-quarrying,,itis-nil
inward,2018,BPM6,slovakia,total-net-fdi-international-investment-position-in-the-uk-at-end-period,food-products-beverages-tobacco-products,,itis-nil
inward,2018,BPM6,slovakia,total-net-fdi-international-investment-position-in-the-uk-at-end-period,textiles-wood-activities,,itis-nil
inward,2018,BPM6,slovakia,total-net-fdi-international-investment-position-in-the-uk-at-end-period,petroleum-chemicals-pharmaceuticals-rubber-plastic-products,,itis-nil
inward,2018,BPM6,slovakia,total-net-fdi-international-investment-position-in-the-uk-at-end-period,metal-and-machinery-products,,disclosive
inward,2018,BPM6,slovakia,total-net-fdi-international-investment-position-in-the-uk-at-end-period,computer-electronic-and-optical-products,,itis-nil
inward,2018,BPM6,slovakia,total-net-fdi-international-investment-position-in-the-uk-at-end-period,transport-equipment,,itis-nil
inward,2018,BPM6,slovakia,total-net-fdi-international-investment-position-in-the-uk-at-end-period,other-manufacturing,,itis-nil
inward,2018,BPM6,slovakia,total-net-fdi-international-investment-position-in-the-uk-at-end-period,electricity-gas-water-and-waste,,itis-nil
inward,2018,BPM6,slovakia,total-net-fdi-international-investment-position-in-the-uk-at-end-period,construction,,itis-nil
inward,2018,BPM6,slovakia,total-net-fdi-international-investment-position-in-the-uk-at-end-period,retail-wholesale-trade-repair-of-motor-vehicles-motor-cycles,8.0,
inward,2018,BPM6,slovakia,total-net-fdi-international-investment-position-in-the-uk-at-end-period,transportation-storage,,itis-nil
inward,2018,BPM6,slovakia,total-net-fdi-international-investment-position-in-the-uk-at-end-period,information-and-communication,,disclosive
inward,2018,BPM6,slovakia,total-net-fdi-international-investment-position-in-the-uk-at-end-period,financial-services,,itis-nil
inward,2018,BPM6,slovakia,total-net-fdi-international-investment-position-in-the-uk-at-end-period,professional-scientific-technical-services,,itis-nil
inward,2018,BPM6,slovakia,total-net-fdi-international-investment-position-in-the-uk-at-end-period,administrative-and-support-service-activities,,itis-nil
inward,2018,BPM6,slovakia,total-net-fdi-international-investment-position-in-the-uk-at-end-period,other-services,,disclosive
inward,2019,BPM6,slovakia,total-net-fdi-international-investment-position-in-the-uk-at-end-period,agriculture-forest-fishing,,disclosive
inward,2019,BPM6,slovakia,total-net-fdi-international-investment-position-in-the-uk-at-end-period,mining-quarrying,,itis-nil
inward,2019,BPM6,slovakia,total-net-fdi-international-investment-position-in-the-uk-at-end-period,food-products-beverages-tobacco-products,,itis-nil
inward,2019,BPM6,slovakia,total-net-fdi-international-investment-position-in-the-uk-at-end-period,textiles-wood-activities,,itis-nil
inward,2019,BPM6,slovakia,total-net-fdi-international-investment-position-in-the-uk-at-end-period,petroleum-chemicals-pharmaceuticals-rubber-plastic-products,,itis-nil
inward,2019,BPM6,slovakia,total-net-fdi-international-investment-position-in-the-uk-at-end-period,metal-and-machinery-products,,disclosive
inward,2019,BPM6,slovakia,total-net-fdi-international-investment-position-in-the-uk-at-end-period,computer-electronic-and-optical-products,,itis-nil
inward,2019,BPM6,slovakia,total-net-fdi-international-investment-position-in-the-uk-at-end-period,transport-equipment,,itis-nil
inward,2019,BPM6,slovakia,total-net-fdi-international-investment-position-in-the-uk-at-end-period,other-manufacturing,,itis-nil
inward,2019,BPM6,slovakia,total-net-fdi-international-investment-position-in-the-uk-at-end-period,electricity-gas-water-and-waste,,itis-nil
inward,2019,BPM6,slovakia,total-net-fdi-international-investment-position-in-the-uk-at-end-period,construction,,itis-nil
inward,2019,BPM6,slovakia,total-net-fdi-international-investment-position-in-the-uk-at-end-period,retail-wholesale-trade-repair-of-motor-vehicles-motor-cycles,7.0,
inward,2019,BPM6,slovakia,total-net-fdi-international-investment-position-in-the-uk-at-end-period,transportation-storage,,itis-nil
inward,2019,BPM6,slovakia,total-net-fdi-international-investment-position-in-the-uk-at-end-period,information-and-communication,,disclosive
inward,2019,BPM6,slovakia,total-net-fdi-international-investment-position-in-the-uk-at-end-period,financial-services,,itis-nil
inward,2019,BPM6,slovakia,total-net-fdi-international-investment-position-in-the-uk-at-end-period,professional-scientific-technical-services,,itis-nil
inward,2019,BPM6,slovakia,total-net-fdi-international-investment-position-in-the-uk-at-end-period,administrative-and-support-service-activities,,itis-nil
inward,2019,BPM6,slovakia,total-net-fdi-international-investment-position-in-the-uk-at-end-period,other-services,,disclosive
inward,2016,BPM6,slovenia,total-net-fdi-international-investment-position-in-the-uk-at-end-period,agriculture-forest-fishing,,itis-nil
inward,2016,BPM6,slovenia,total-net-fdi-international-investment-position-in-the-uk-at-end-period,mining-quarrying,,itis-nil
inward,2016,BPM6,slovenia,total-net-fdi-international-investment-position-in-the-uk-at-end-period,food-products-beverages-tobacco-products,,itis-nil
inward,2016,BPM6,slovenia,total-net-fdi-international-investment-position-in-the-uk-at-end-period,textiles-wood-activities,,itis-nil
inward,2016,BPM6,slovenia,total-net-fdi-international-investment-position-in-the-uk-at-end-period,petroleum-chemicals-pharmaceuticals-rubber-plastic-products,,itis-nil
inward,2016,BPM6,slovenia,total-net-fdi-international-investment-position-in-the-uk-at-end-period,metal-and-machinery-products,,itis-nil
inward,2016,BPM6,slovenia,total-net-fdi-international-investment-position-in-the-uk-at-end-period,computer-electronic-and-optical-products,,itis-nil
inward,2016,BPM6,slovenia,total-net-fdi-international-investment-position-in-the-uk-at-end-period,transport-equipment,,itis-nil
inward,2016,BPM6,slovenia,total-net-fdi-international-investment-position-in-the-uk-at-end-period,other-manufacturing,,itis-nil
