Year,NUTS Geography,HMRC Partner Geography,Flow Directions,SITC 4,Value,Marker
2019,nuts2/UKD1,AT,exports,all,146,
2019,nuts2/UKD1,MT,exports,all,123,
2019,nuts2/UKD1,EE,exports,all,94,
2019,nuts2/UKD1,LV,exports,all,97,
2019,nuts2/UKD1,LT,exports,all,111,
2019,nuts2/UKD1,PL,exports,all,199,
2019,nuts2/UKD1,CZ,exports,all,161,
2019,nuts2/UKD1,SK,exports,all,99,
2019,nuts2/UKD1,HU,exports,all,125,
2019,nuts2/UKD1,RO,exports,all,117,
2019,nuts2/UKD1,BG,exports,all,104,
2019,nuts2/UKD1,HR,exports,all,73,
2019,nuts2/UKD1,CY,exports,all,134,
2019,nuts2/UKD1,below-threshold-traders,exports,all,563,
2019,nuts2/UKD3,FR,exports,all,1202,
2019,nuts2/UKD3,NL,exports,all,1166,
2019,nuts2/UKD3,DE,exports,all,1245,
2019,nuts2/UKD3,IT,exports,all,1003,
2019,nuts2/UKD3,IE,exports,all,1403,
2019,nuts2/UKD3,DK,exports,all,810,
2019,nuts2/UKD3,GR,exports,all,614,
2019,nuts2/UKD3,PT,exports,all,699,
2019,nuts2/UKD3,ES,exports,all,1120,
2019,nuts2/UKD3,BE,exports,all,955,
2019,nuts2/UKD3,LU,exports,all,301,
2019,nuts2/UKD3,SE,exports,all,838,
2019,nuts2/UKD3,FI,exports,all,660,
2019,nuts2/UKD3,AT,exports,all,625,
2019,nuts2/UKD3,MT,exports,all,508,
2019,nuts2/UKD3,EE,exports,all,395,
2019,nuts2/UKD3,LV,exports,all,372,
2019,nuts2/UKD3,LT,exports,all,457,
2019,nuts2/UKD3,PL,exports,all,914,
2019,nuts2/UKD3,CZ,exports,all,745,
2019,nuts2/UKD3,SK,exports,all,432,
2019,nuts2/UKD3,HU,exports,all,565,
2019,nuts2/UKD3,RO,exports,all,551,
2019,nuts2/UKD3,BG,exports,all,400,
2019,nuts2/UKD3,SI,exports,all,390,
2019,nuts2/UKD3,HR,exports,all,309,
2019,nuts2/UKD3,CY,exports,all,455,
2019,nuts2/UKD3,below-threshold-traders,exports,all,4655,
2019,nuts2/UKD4,FR,exports,all,608,
2019,nuts2/UKD4,NL,exports,all,595,
2019,nuts2/UKD4,DE,exports,all,617,
2019,nuts2/UKD4,IT,exports,all,479,
2019,nuts2/UKD4,IE,exports,all,720,
2019,nuts2/UKD4,DK,exports,all,388,
2019,nuts2/UKD4,GR,exports,all,281,
2019,nuts2/UKD4,PT,exports,all,354,
2019,nuts2/UKD4,ES,exports,all,546,
2019,nuts2/UKD4,BE,exports,all,484,
2019,nuts2/UKD4,LU,exports,all,145,
2019,nuts2/UKD4,SE,exports,all,438,
2019,nuts2/UKD4,FI,exports,all,316,
2019,nuts2/UKD4,AT,exports,all,311,
2019,nuts2/UKD4,MT,exports,all,253,
2019,nuts2/UKD4,EE,exports,all,194,
2019,nuts2/UKD4,LV,exports,all,185,
2019,nuts2/UKD4,LT,exports,all,251,
2019,nuts2/UKD4,PL,exports,all,466,
2019,nuts2/UKD4,CZ,exports,all,355,
2019,nuts2/UKD4,SK,exports,all,203,
2019,nuts2/UKD4,HU,exports,all,288,
2019,nuts2/UKD4,RO,exports,all,278,
2019,nuts2/UKD4,BG,exports,all,207,
2019,nuts2/UKD4,SI,exports,all,202,
2019,nuts2/UKD4,HR,exports,all,147,
2019,nuts2/UKD4,CY,exports,all,250,
2019,nuts2/UKD4,below-threshold-traders,exports,all,2106,
2019,nuts2/UKD7,FR,exports,all,550,
2019,nuts2/UKD7,NL,exports,all,535,
2019,nuts2/UKD7,DE,exports,all,571,
2019,nuts2/UKD7,IT,exports,all,442,
2019,nuts2/UKD7,IE,exports,all,664,
2019,nuts2/UKD7,DK,exports,all,368,
2019,nuts2/UKD7,GR,exports,all,267,
2019,nuts2/UKD7,PT,exports,all,308,
2019,nuts2/UKD7,ES,exports,all,516,
2019,nuts2/UKD7,BE,exports,all,452,
2019,nuts2/UKD7,LU,exports,all,136,
2019,nuts2/UKD7,SE,exports,all,392,
2019,nuts2/UKD7,FI,exports,all,303,
2019,nuts2/UKD7,AT,exports,all,293,
2019,nuts2/UKD7,MT,exports,all,254,
2019,nuts2/UKD7,EE,exports,all,166,
2019,nuts2/UKD7,LV,exports,all,159,
2019,nuts2/UKD7,LT,exports,all,194,
2019,nuts2/UKD7,PL,exports,all,406,
2019,nuts2/UKD7,CZ,exports,all,310,
2019,nuts2/UKD7,SK,exports,all,183,
2019,nuts2/UKD7,HU,exports,all,271,
2019,nuts2/UKD7,RO,exports,all,232,
2019,nuts2/UKD7,BG,exports,all,185,
2019,nuts2/UKD7,SI,exports,all,178,
2019,nuts2/UKD7,HR,exports,all,134,
2019,nuts2/UKD7,CY,exports,all,229,
2019,nuts2/UKD7,below-threshold-traders,exports,all,1306,
2019,nuts2/nw-btta,FR,exports,all,,not-applicable
2019,nuts2/nw-btta,NL,exports,all,,not-applicable
2019,nuts2/nw-btta,DE,exports,all,,not-applicable
2019,nuts2/nw-btta,IT,exports,all,,not-applicable
2019,nuts2/nw-btta,IE,exports,all,,not-applicable
2019,nuts2/nw-btta,DK,exports,all,,not-applicable
2019,nuts2/nw-btta,GR,exports,all,,not-applicable
2019,nuts2/nw-btta,PT,exports,all,,not-applicable
2019,nuts2/nw-btta,ES,exports,all,,not-applicable
2019,nuts2/nw-btta,BE,exports,all,,not-applicable
2019,nuts2/nw-btta,LU,exports,all,,not-applicable
2019,nuts2/nw-btta,SE,exports,all,,not-applicable
2019,nuts2/nw-btta,FI,exports,all,,not-applicable
2019,nuts2/nw-btta,AT,exports,all,,not-applicable
2019,nuts2/nw-btta,MT,exports,all,,not-applicable
2019,nuts2/nw-btta,EE,exports,all,,not-applicable
2019,nuts2/nw-btta,LV,exports,all,,not-applicable
2019,nuts2/nw-btta,LT,exports,all,,not-applicable
2019,nuts2/nw-btta,PL,exports,all,,not-applicable
2019,nuts2/nw-btta,CZ,exports,all,,not-applicable
2019,nuts2/nw-btta,SK,exports,all,,not-applicable
2019,nuts2/nw-btta,HU,exports,all,,not-applicable
2019,nuts2/nw-btta,RO,exports,all,,not-applicable
2019,nuts2/nw-btta,BG,exports,all,,not-applicable
2019,nuts2/nw-btta,SI,exports,all,,not-applicable
2019,nuts2/nw-btta,HR,exports,all,,not-applicable
2019,nuts2/nw-btta,CY,exports,all,,not-applicable
2019,nuts2/nw-energy,NL,exports,all,,not-applicable
2019,nuts2/UKM7,FR,exports,all,698,
2019,nuts2/UKM7,NL,exports,all,690,
2019,nuts2/UKM7,DE,exports,all,707,
2019,nuts2/UKM7,IT,exports,all,533,
2019,nuts2/UKM7,IE,exports,all,788,
2019,nuts2/UKM7,DK,exports,all,475,
2019,nuts2/UKM7,GR,exports,all,315,
2019,nuts2/UKM7,PT,exports,all,389,
2019,nuts2/UKM7,ES,exports,all,626,
2019,nuts2/UKM7,BE,exports,all,535,
2019,nuts2/UKM7,LU,exports,all,180,
2019,nuts2/UKM7,SE,exports,all,494,
2019,nuts2/UKM7,FI,exports,all,359,
2019,nuts2/UKM7,AT,exports,all,376,
2019,nuts2/UKM7,MT,exports,all,282,
2019,nuts2/UKM7,EE,exports,all,213,
2019,nuts2/UKM7,LV,exports,all,200,
2019,nuts2/UKM7,LT,exports,all,252,
2019,nuts2/UKM7,PL,exports,all,502,
2019,nuts2/UKM7,CZ,exports,all,387,
2019,nuts2/UKM7,SK,exports,all,220,
2019,nuts2/UKM7,HU,exports,all,329,
2019,nuts2/UKM7,RO,exports,all,309,
2019,nuts2/UKM7,BG,exports,all,237,
2019,nuts2/UKM7,SI,exports,all,206,
2019,nuts2/UKM7,HR,exports,all,169,
2019,nuts2/UKM7,CY,exports,all,253,
2019,nuts2/UKM7,below-threshold-traders,exports,all,1922,
2019,nuts2/UKM6,FR,exports,all,267,
2019,nuts2/UKM6,NL,exports,all,247,
2019,nuts2/UKM6,DE,exports,all,250,
2019,nuts2/UKM6,IT,exports,all,187,
2019,nuts2/UKM6,IE,exports,all,296,
2019,nuts2/UKM6,DK,exports,all,169,
2019,nuts2/UKM6,GR,exports,all,119,
2019,nuts2/UKM6,PT,exports,all,136,
2019,nuts2/UKM6,ES,exports,all,244,
2019,nuts2/UKM6,BE,exports,all,204,
2019,nuts2/UKM6,LU,exports,all,69,
2019,nuts2/UKM6,SE,exports,all,176,
2019,nuts2/UKM6,FI,exports,all,123,
2019,nuts2/UKM6,AT,exports,all,133,
2019,nuts2/UKM6,MT,exports,all,117,
2019,nuts2/UKM6,EE,exports,all,83,
2019,nuts2/UKM6,LV,exports,all,90,
2019,nuts2/UKM6,LT,exports,all,95,
2019,nuts2/UKM6,PL,exports,all,178,
2019,nuts2/UKM6,CZ,exports,all,135,
2019,nuts2/UKM6,SK,exports,all,73,
2019,nuts2/UKM6,HU,exports,all,108,
2019,nuts2/UKM6,RO,exports,all,94,
2019,nuts2/UKM6,BG,exports,all,95,
2019,nuts2/UKM6,SI,exports,all,74,
2019,nuts2/UKM6,HR,exports,all,61,
2019,nuts2/UKM6,CY,exports,all,126,
2019,nuts2/UKM6,below-threshold-traders,exports,all,569,
2019,nuts2/UKM5,FR,exports,all,388,
2019,nuts2/UKM5,NL,exports,all,368,
2019,nuts2/UKM5,DE,exports,all,379,
2019,nuts2/UKM5,IT,exports,all,302,
2019,nuts2/UKM5,IE,exports,all,413,
2019,nuts2/UKM5,DK,exports,all,262,
2019,nuts2/UKM5,GR,exports,all,170,
2019,nuts2/UKM5,PT,exports,all,206,
2019,nuts2/UKM5,ES,exports,all,379,
2019,nuts2/UKM5,BE,exports,all,282,
2019,nuts2/UKM5,SE,exports,all,236,
2019,nuts2/UKM5,FI,exports,all,171,
2019,nuts2/UKM5,AT,exports,all,182,
2019,nuts2/UKM5,MT,exports,all,157,
2019,nuts2/UKM5,LV,exports,all,102,
2019,nuts2/UKM5,LT,exports,all,108,
2019,nuts2/UKM5,PL,exports,all,245,
2019,nuts2/UKM5,CZ,exports,all,179,
2019,nuts2/UKM5,SK,exports,all,111,
2019,nuts2/UKM5,HU,exports,all,146,
2019,nuts2/UKM5,RO,exports,all,170,
2019,nuts2/UKM5,BG,exports,all,113,
2019,nuts2/UKM5,SI,exports,all,98,
2019,nuts2/UKM5,HR,exports,all,96,
2019,nuts2/UKM5,CY,exports,all,162,
2019,nuts2/UKM5,below-threshold-traders,exports,all,717,
2019,nuts2/sc-btta,FR,exports,all,,not-applicable
2019,nuts2/sc-btta,NL,exports,all,,not-applicable
2019,nuts2/sc-btta,DE,exports,all,,not-applicable
2019,nuts2/sc-btta,IT,exports,all,,not-applicable
2019,nuts2/sc-btta,IE,exports,all,,not-applicable
2019,nuts2/sc-btta,DK,exports,all,,not-applicable
2019,nuts2/sc-btta,GR,exports,all,,not-applicable
2019,nuts2/sc-btta,PT,exports,all,,not-applicable
2019,nuts2/sc-btta,ES,exports,all,,not-applicable
2019,nuts2/sc-btta,BE,exports,all,,not-applicable
2019,nuts2/sc-btta,SE,exports,all,,not-applicable
2019,nuts2/sc-btta,FI,exports,all,,not-applicable
2019,nuts2/sc-btta,AT,exports,all,,not-applicable
2019,nuts2/sc-btta,MT,exports,all,,not-applicable
2019,nuts2/sc-btta,LV,exports,all,,not-applicable
2019,nuts2/sc-btta,LT,exports,all,,not-applicable
2019,nuts2/sc-btta,PL,exports,all,,not-applicable
2019,nuts2/sc-btta,CZ,exports,all,,not-applicable
2019,nuts2/sc-btta,SK,exports,all,,not-applicable
2019,nuts2/sc-btta,HU,exports,all,,not-applicable
2019,nuts2/sc-btta,RO,exports,all,,not-applicable
2019,nuts2/sc-btta,BG,exports,all,,not-applicable
2019,nuts2/sc-energy,FR,exports,all,,not-applicable
2019,nuts2/sc-energy,NL,exports,all,,not-applicable
2019,nuts2/sc-energy,DE,exports,all,,not-applicable
2019,nuts2/sc-energy,IT,exports,all,,not-applicable
2019,nuts2/sc-energy,IE,exports,all,,not-applicable
2019,nuts2/sc-energy,DK,exports,all,,not-applicable
2019,nuts2/sc-energy,ES,exports,all,,not-applicable
2019,nuts2/sc-energy,SE,exports,all,,not-applicable
2019,nuts2/sc-energy,FI,exports,all,,not-applicable
2019,nuts2/sc-energy,PL,exports,all,,not-applicable
2019,nuts2/UKM9,FR,exports,all,357,
2019,nuts2/UKM9,NL,exports,all,372,
2019,nuts2/UKM9,DE,exports,all,366,
2019,nuts2/UKM9,IT,exports,all,274,
2019,nuts2/UKM9,IE,exports,all,437,
2019,nuts2/UKM9,DK,exports,all,226,
2019,nuts2/UKM9,GR,exports,all,160,
2019,nuts2/UKM9,PT,exports,all,185,
2019,nuts2/UKM9,ES,exports,all,304,
2019,nuts2/UKM9,BE,exports,all,298,
2019,nuts2/UKM9,LU,exports,all,80,
2019,nuts2/UKM9,SE,exports,all,227,
2019,nuts2/UKM9,FI,exports,all,176,
2019,nuts2/UKM9,AT,exports,all,184,
2019,nuts2/UKM9,MT,exports,all,146,
2019,nuts2/UKM9,EE,exports,all,108,
2019,nuts2/UKM9,LV,exports,all,100,
2019,nuts2/UKM9,LT,exports,all,124,
2019,nuts2/UKM9,PL,exports,all,259,
2019,nuts2/UKM9,CZ,exports,all,194,
2019,nuts2/UKM9,SK,exports,all,104,
2019,nuts2/UKM9,HU,exports,all,160,
2019,nuts2/UKM9,RO,exports,all,147,
2019,nuts2/UKM9,BG,exports,all,123,
2019,nuts2/UKM9,SI,exports,all,94,
2019,nuts2/UKM9,HR,exports,all,94,
2019,nuts2/UKM9,CY,exports,all,140,
2019,nuts2/UKM9,below-threshold-traders,exports,all,769,
2019,nuts2/UKM8,FR,exports,all,602,
2019,nuts2/UKM8,NL,exports,all,594,
2019,nuts2/UKM8,DE,exports,all,611,
2019,nuts2/UKM8,IT,exports,all,477,
2019,nuts2/UKM8,IE,exports,all,715,
2019,nuts2/UKM8,DK,exports,all,415,
2019,nuts2/UKM8,GR,exports,all,307,
2019,nuts2/UKM8,PT,exports,all,343,
2019,nuts2/UKM8,ES,exports,all,545,
2019,nuts2/UKM8,BE,exports,all,495,
2019,nuts2/UKM8,LU,exports,all,164,
2019,nuts2/UKM8,SE,exports,all,418,
2019,nuts2/UKM8,FI,exports,all,318,
2019,nuts2/UKM8,AT,exports,all,327,
2019,nuts2/UKM8,MT,exports,all,283,
2019,nuts2/UKM8,EE,exports,all,199,
2019,nuts2/UKM8,LV,exports,all,194,
2019,nuts2/UKM8,LT,exports,all,230,
2019,nuts2/UKM8,PL,exports,all,442,
2019,nuts2/UKM8,CZ,exports,all,363,
2019,nuts2/UKM8,SK,exports,all,217,
2019,nuts2/UKM8,HU,exports,all,294,
2019,nuts2/UKM8,RO,exports,all,278,
2019,nuts2/UKM8,BG,exports,all,228,
2019,nuts2/UKM8,SI,exports,all,186,
2019,nuts2/UKM8,HR,exports,all,165,
2019,nuts2/UKM8,CY,exports,all,250,
2019,nuts2/UKM8,below-threshold-traders,exports,all,1327,
2019,nuts2/UKJ1,FR,exports,all,1410,
2019,nuts2/UKJ1,NL,exports,all,1342,
2019,nuts2/UKJ1,DE,exports,all,1467,
2019,nuts2/UKJ1,IT,exports,all,1176,
2019,nuts2/UKJ1,IE,exports,all,1530,
2019,nuts2/UKJ1,DK,exports,all,914,
2019,nuts2/UKJ1,GR,exports,all,649,
2019,nuts2/UKJ1,PT,exports,all,780,
2019,nuts2/UKJ1,ES,exports,all,1288,
2019,nuts2/UKJ1,BE,exports,all,1066,
2019,nuts2/UKJ1,LU,exports,all,356,
2019,nuts2/UKJ1,SE,exports,all,999,
2019,nuts2/UKJ1,FI,exports,all,744,
2019,nuts2/UKJ1,AT,exports,all,767,
2019,nuts2/UKJ1,MT,exports,all,536,
2019,nuts2/UKJ1,EE,exports,all,411,
2019,nuts2/UKJ1,LV,exports,all,393,
2019,nuts2/UKJ1,LT,exports,all,476,
2019,nuts2/UKJ1,PL,exports,all,1037,
2019,nuts2/UKJ1,CZ,exports,all,827,
2019,nuts2/UKJ1,SK,exports,all,491,
2019,nuts2/UKJ1,HU,exports,all,671,
2019,nuts2/UKJ1,RO,exports,all,613,
2019,nuts2/UKJ1,BG,exports,all,451,
2019,nuts2/UKJ1,SI,exports,all,443,
2019,nuts2/UKJ1,HR,exports,all,337,
2019,nuts2/UKJ1,CY,exports,all,486,
2019,nuts2/UKJ1,below-threshold-traders,exports,all,5387,
2019,nuts2/UKJ3,FR,exports,all,955,
2019,nuts2/UKJ3,NL,exports,all,921,
2019,nuts2/UKJ3,DE,exports,all,979,
2019,nuts2/UKJ3,IT,exports,all,791,
2019,nuts2/UKJ3,IE,exports,all,1023,
2019,nuts2/UKJ3,DK,exports,all,615,
2019,nuts2/UKJ3,GR,exports,all,489,
2019,nuts2/UKJ3,PT,exports,all,540,
2019,nuts2/UKJ3,ES,exports,all,904,
2019,nuts2/UKJ3,BE,exports,all,747,
2019,nuts2/UKJ3,LU,exports,all,244,
2019,nuts2/UKJ3,SE,exports,all,692,
2019,nuts2/UKJ3,FI,exports,all,509,
2019,nuts2/UKJ3,AT,exports,all,487,
2019,nuts2/UKJ3,MT,exports,all,414,
2019,nuts2/UKJ3,EE,exports,all,305,
2019,nuts2/UKJ3,LV,exports,all,292,
2019,nuts2/UKJ3,LT,exports,all,346,
2019,nuts2/UKJ3,PL,exports,all,687,
2019,nuts2/UKJ3,CZ,exports,all,537,
2019,nuts2/UKJ3,SK,exports,all,328,
2019,nuts2/UKJ3,HU,exports,all,467,
2019,nuts2/UKJ3,RO,exports,all,415,
2019,nuts2/UKJ3,BG,exports,all,313,
2019,nuts2/UKJ3,SI,exports,all,306,
2019,nuts2/UKJ3,HR,exports,all,237,
2019,nuts2/UKJ3,CY,exports,all,358,
2019,nuts2/UKJ3,below-threshold-traders,exports,all,4228,
2019,nuts2/UKJ4,FR,exports,all,693,
2019,nuts2/UKJ4,NL,exports,all,689,
2019,nuts2/UKJ4,DE,exports,all,705,
2019,nuts2/UKJ4,IT,exports,all,542,
2019,nuts2/UKJ4,IE,exports,all,783,
2019,nuts2/UKJ4,DK,exports,all,435,
2019,nuts2/UKJ4,GR,exports,all,331,
2019,nuts2/UKJ4,PT,exports,all,406,
2019,nuts2/UKJ4,ES,exports,all,635,
2019,nuts2/UKJ4,BE,exports,all,564,
2019,nuts2/UKJ4,LU,exports,all,170,
2019,nuts2/UKJ4,SE,exports,all,470,
2019,nuts2/UKJ4,FI,exports,all,348,
2019,nuts2/UKJ4,AT,exports,all,351,
2019,nuts2/UKJ4,MT,exports,all,307,
2019,nuts2/UKJ4,EE,exports,all,229,
2019,nuts2/UKJ4,LV,exports,all,222,
2019,nuts2/UKJ4,LT,exports,all,263,
2019,nuts2/UKJ4,PL,exports,all,503,
2019,nuts2/UKJ4,CZ,exports,all,390,
2019,nuts2/UKJ4,SK,exports,all,238,
2019,nuts2/UKJ4,HU,exports,all,323,
2019,nuts2/UKJ4,RO,exports,all,304,
2019,nuts2/UKJ4,BG,exports,all,238,
2019,nuts2/UKJ4,SI,exports,all,218,
2019,nuts2/UKJ4,HR,exports,all,181,
2019,nuts2/UKJ4,CY,exports,all,281,
2019,nuts2/UKJ4,below-threshold-traders,exports,all,2529,
2019,nuts2/se-btta,FR,exports,all,,not-applicable
2019,nuts2/se-btta,NL,exports,all,,not-applicable
2019,nuts2/se-btta,DE,exports,all,,not-applicable
2019,nuts2/se-btta,IT,exports,all,,not-applicable
2019,nuts2/se-btta,IE,exports,all,,not-applicable
2019,nuts2/se-btta,DK,exports,all,,not-applicable
2019,nuts2/se-btta,GR,exports,all,,not-applicable
2019,nuts2/se-btta,PT,exports,all,,not-applicable
2019,nuts2/se-btta,ES,exports,all,,not-applicable
2019,nuts2/se-btta,BE,exports,all,,not-applicable
2019,nuts2/se-btta,LU,exports,all,,not-applicable
2019,nuts2/se-btta,SE,exports,all,,not-applicable
2019,nuts2/se-btta,FI,exports,all,,not-applicable
2019,nuts2/se-btta,AT,exports,all,,not-applicable
2019,nuts2/se-btta,MT,exports,all,,not-applicable
2019,nuts2/se-btta,EE,exports,all,,not-applicable
2019,nuts2/se-btta,LV,exports,all,,not-applicable
2019,nuts2/se-btta,LT,exports,all,,not-applicable
2019,nuts2/se-btta,PL,exports,all,,not-applicable
2019,nuts2/se-btta,CZ,exports,all,,not-applicable
2019,nuts2/se-btta,SK,exports,all,,not-applicable
2019,nuts2/se-btta,HU,exports,all,,not-applicable
2019,nuts2/se-btta,RO,exports,all,,not-applicable
2019,nuts2/se-btta,BG,exports,all,,not-applicable
2019,nuts2/se-btta,SI,exports,all,,not-applicable
2019,nuts2/se-btta,HR,exports,all,,not-applicable
2019,nuts2/se-btta,CY,exports,all,,not-applicable
2019,nuts2/se-energy,FR,exports,all,,not-applicable
2019,nuts2/se-energy,NL,exports,all,,not-applicable
2019,nuts2/UKJ2,FR,exports,all,1118,
2019,nuts2/UKJ2,NL,exports,all,1089,
2019,nuts2/UKJ2,DE,exports,all,1147,
2019,nuts2/UKJ2,IT,exports,all,903,
2019,nuts2/UKJ2,IE,exports,all,1184,
2019,nuts2/UKJ2,DK,exports,all,742,
2019,nuts2/UKJ2,GR,exports,all,567,
2019,nuts2/UKJ2,PT,exports,all,638,
2019,nuts2/UKJ2,ES,exports,all,1043,
2019,nuts2/UKJ2,BE,exports,all,890,
2019,nuts2/UKJ2,LU,exports,all,283,
2019,nuts2/UKJ2,SE,exports,all,769,
2019,nuts2/UKJ2,FI,exports,all,595,
2019,nuts2/UKJ2,AT,exports,all,621,
2019,nuts2/UKJ2,MT,exports,all,447,
2019,nuts2/UKJ2,EE,exports,all,388,
2019,nuts2/UKJ2,LV,exports,all,320,
2019,nuts2/UKJ2,LT,exports,all,430,
2019,nuts2/UKJ2,PL,exports,all,808,
2019,nuts2/UKJ2,CZ,exports,all,676,
2019,nuts2/UKJ2,SK,exports,all,394,
2019,nuts2/UKJ2,HU,exports,all,540,
2019,nuts2/UKJ2,RO,exports,all,512,
2019,nuts2/UKJ2,BG,exports,all,380,
2019,nuts2/UKJ2,SI,exports,all,386,
2019,nuts2/UKJ2,HR,exports,all,283,
2019,nuts2/UKJ2,CY,exports,all,416,
2019,nuts2/UKJ2,below-threshold-traders,exports,all,6826,
2019,nuts2/UKK3,FR,exports,all,262,
2019,nuts2/UKK3,NL,exports,all,248,
2019,nuts2/UKK3,DE,exports,all,253,
2019,nuts2/UKK3,IT,exports,all,193,
2019,nuts2/UKK3,IE,exports,all,291,
2019,nuts2/UKK3,DK,exports,all,164,
2019,nuts2/UKK3,GR,exports,all,121,
2019,nuts2/UKK3,PT,exports,all,149,
2019,nuts2/UKK3,ES,exports,all,239,
2019,nuts2/UKK3,BE,exports,all,201,
2019,nuts2/UKK3,LU,exports,all,72,
2019,nuts2/UKK3,SE,exports,all,181,
2019,nuts2/UKK3,FI,exports,all,135,
2019,nuts2/UKK3,AT,exports,all,126,
2019,nuts2/UKK3,MT,exports,all,113,
2019,nuts2/UKK3,EE,exports,all,88,
2019,nuts2/UKK3,LT,exports,all,93,
2019,nuts2/UKK3,PL,exports,all,185,
2019,nuts2/UKK3,CZ,exports,all,143,
2019,nuts2/UKK3,SK,exports,all,79,
2019,nuts2/UKK3,HU,exports,all,109,
2019,nuts2/UKK3,RO,exports,all,113,
2019,nuts2/UKK3,BG,exports,all,87,
2019,nuts2/UKK3,SI,exports,all,87,
2019,nuts2/UKK3,CY,exports,all,103,
2019,nuts2/UKK3,below-threshold-traders,exports,all,767,
2019,nuts2/UKK4,FR,exports,all,507,
2019,nuts2/UKK4,NL,exports,all,495,
2019,nuts2/UKK4,DE,exports,all,512,
2019,nuts2/UKK4,IT,exports,all,391,
2019,nuts2/UKK4,IE,exports,all,552,
2019,nuts2/UKK4,DK,exports,all,352,
2019,nuts2/UKK4,GR,exports,all,252,
2019,nuts2/UKK4,PT,exports,all,306,
2019,nuts2/UKK4,ES,exports,all,475,
2019,nuts2/UKK4,BE,exports,all,395,
2019,nuts2/UKK4,LU,exports,all,145,
2019,nuts2/UKK4,SE,exports,all,361,
2019,nuts2/UKK4,FI,exports,all,289,
2019,nuts2/UKK4,AT,exports,all,266,
2019,nuts2/UKK4,MT,exports,all,241,
2019,nuts2/UKK4,EE,exports,all,172,
2019,nuts2/UKK4,LV,exports,all,171,
2019,nuts2/UKK4,LT,exports,all,194,
2019,nuts2/UKK4,PL,exports,all,371,
2019,nuts2/UKK4,CZ,exports,all,295,
2019,nuts2/UKK4,SK,exports,all,177,
2019,nuts2/UKK4,HU,exports,all,247,
2019,nuts2/UKK4,RO,exports,all,225,
2019,nuts2/UKK4,BG,exports,all,197,
2019,nuts2/UKK4,SI,exports,all,182,
2019,nuts2/UKK4,HR,exports,all,143,
2019,nuts2/UKK4,CY,exports,all,215,
2019,nuts2/UKK4,below-threshold-traders,exports,all,1633,
2019,nuts2/UKK2,FR,exports,all,571,
2019,nuts2/UKK2,NL,exports,all,544,
2019,nuts2/UKK2,DE,exports,all,572,
2019,nuts2/UKK2,IT,exports,all,451,
2019,nuts2/UKK2,IE,exports,all,627,
2019,nuts2/UKK2,DK,exports,all,374,
2019,nuts2/UKK2,GR,exports,all,286,
2019,nuts2/UKK2,PT,exports,all,339,
2019,nuts2/UKK2,ES,exports,all,533,
2019,nuts2/UKK2,BE,exports,all,459,
2019,nuts2/UKK2,LU,exports,all,150,
2019,nuts2/UKK2,SE,exports,all,397,
2019,nuts2/UKK2,FI,exports,all,298,
2019,nuts2/UKK2,AT,exports,all,295,
2019,nuts2/UKK2,MT,exports,all,238,
2019,nuts2/UKK2,EE,exports,all,189,
2019,nuts2/UKK2,LV,exports,all,172,
2019,nuts2/UKK2,LT,exports,all,203,
2019,nuts2/UKK2,PL,exports,all,407,
2019,nuts2/UKK2,CZ,exports,all,337,
2019,nuts2/UKK2,SK,exports,all,190,
2019,nuts2/UKK2,HU,exports,all,264,
2019,nuts2/UKK2,RO,exports,all,238,
2019,nuts2/UKK2,BG,exports,all,195,
2019,nuts2/UKK2,SI,exports,all,185,
2019,nuts2/UKK2,HR,exports,all,151,
2019,nuts2/UKK2,CY,exports,all,234,
2019,nuts2/UKK2,below-threshold-traders,exports,all,2272,
2019,nuts2/UKK1,FR,exports,all,1101,
2019,nuts2/UKK1,NL,exports,all,1039,
2019,nuts2/UKK1,DE,exports,all,1108,
2019,nuts2/UKK1,IT,exports,all,887,
2019,nuts2/UKK1,IE,exports,all,1214,
2019,nuts2/UKK1,DK,exports,all,722,
2019,nuts2/UKK1,GR,exports,all,540,
2019,nuts2/UKK1,PT,exports,all,639,
2019,nuts2/UKK1,ES,exports,all,1015,
2019,nuts2/UKK1,BE,exports,all,846,
2019,nuts2/UKK1,LU,exports,all,271,
2019,nuts2/UKK1,SE,exports,all,769,
2019,nuts2/UKK1,FI,exports,all,568,
2019,nuts2/UKK1,AT,exports,all,572,
2019,nuts2/UKK1,MT,exports,all,460,
2019,nuts2/UKK1,EE,exports,all,346,
2019,nuts2/UKK1,LV,exports,all,347,
2019,nuts2/UKK1,LT,exports,all,396,
2019,nuts2/UKK1,PL,exports,all,816,
2019,nuts2/UKK1,CZ,exports,all,649,
2019,nuts2/UKK1,SK,exports,all,392,
2019,nuts2/UKK1,HU,exports,all,533,
2019,nuts2/UKK1,RO,exports,all,495,
2019,nuts2/UKK1,BG,exports,all,384,
2019,nuts2/UKK1,SI,exports,all,350,
2019,nuts2/UKK1,HR,exports,all,265,
2019,nuts2/UKK1,CY,exports,all,407,
2019,nuts2/UKK1,below-threshold-traders,exports,all,4265,
2019,nuts2/sw-btta,FR,exports,all,,not-applicable
2019,nuts2/sw-btta,NL,exports,all,,not-applicable
2019,nuts2/sw-btta,DE,exports,all,,not-applicable
2019,nuts2/sw-btta,IT,exports,all,,not-applicable
